Home,Team_Rate,Opp_Rate,Pts_per_Ply,TO_Margin,Net_YPP,Net_Pts,Pass_YPA,Rush_YPA,ToP_Diff,Outcome,Team_ARI,Team_ATL,Team_BAL,Team_BUF,Team_CAR,Team_CHI,Team_CIN,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GNB,Team_HOU,Team_IND,Team_JAX,Team_KAN,Team_LAC,Team_LAR,Team_LVR,Team_MIA,Team_MIN,Team_NOR,Team_NWE,Team_NYG,Team_NYJ,Team_PHI,Team_PIT,Team_SEA,Team_SFO,Team_TAM,Team_TEN,Team_WAS
1,87.3,81.2,0.373134328358209,0,-0.6000000000000005,-1,-0.04878047590720099,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,89.3,101.2,0.05660377358490566,0,-1.5800000000000005,-23,-2.5769220857991977,-2.1481473525380177,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,120.8,116.1,0.6595744680851063,0,-0.39000000000000057,-4,-1.8333325694447629,-5.652171455577628,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,112.2,105.7,0.4225352112676056,0,-0.9400000000000004,7,-0.6249997395834419,2.4255313988231064,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,96.0,109.9,0.2702702702702703,0,-1.58,-3,1.5106379764600049,-1.8518511659810497,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85.0,83.8,0.4262295081967213,0,0.6000000000000005,1,0.058823512110731724,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,158.3,70.2,1.018181818181818,0,3.25,37,4.999997727273761,0.18181812672177977,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,78.8,92.2,0.14285714285714285,0,0.11000000000000032,-7,0.07894734764543482,-0.599999760000096,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,106.9,110.8,0.46938775510204084,0,0.9400000000000004,-7,0.45454531680444943,-7.124995546877783,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,124.7,59.1,0.39705882352941174,0,0.7699999999999996,17,2.178570650510482,3.0499992375001903,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,91.6,107.7,0.26,0,2.5500000000000007,-10,2.7272719008266963,-2.999998235295156,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,60.0,123.8,0.23255813953488372,0,-0.7699999999999996,-17,-2.178570650510482,-8.133327911114726,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,103.5,70.5,0.3225806451612903,0,-0.07999999999999918,1,0.7368419113573916,-2.6666655555560186,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,71.4,101.1,0.2835820895522388,0,0.07999999999999918,-1,-0.7999997714286367,1.9999993750001952,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,121.2,82.9,0.6379310344827587,0,2.09,17,1.6551718430441922,0.6896549346017466,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,83.7,120.0,0.29411764705882354,0,-2.09,-17,-1.0666664296296822,-0.8695648393196351,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,74.9,50.3,0.1891891891891892,0,0.2200000000000002,-6,3.88888802469155,-2.482757764566288,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,65.6,84.9,0.423728813559322,0,-1.33,-8,-3.4062489355472074,-2.3703694924557435,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,85.5,65.4,0.44594594594594594,0,1.33,8,2.868420297784132,1.7777772839507544,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,50.3,72.7,0.38461538461538464,0,-0.2200000000000002,6,-8.333329365081255,2.3225798959419692,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,105.9,44.7,0.5238095238095238,0,-0.8699999999999992,14,-1.9142851673470949,-0.6785711862245764,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,47.3,104.6,0.27941176470588236,0,0.8699999999999992,-14,1.4565214224953429,0.8636359710745586,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,99.2,55.0,0.453125,0,2.4899999999999998,19,1.787878246097501,2.7419345993759356,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,110.0,107.3,0.47619047619047616,0,0.3899999999999997,-3,2.527777075617479,-2.4444435390949857,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,71.5,95.6,0.40298507462686567,0,1.17,11,-1.5925920027437026,3.924999018750245,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,94.3,58.0,0.48,0,1.8900000000000001,14,4.227271766529143,-0.5806449739854923,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,58.5,99.2,0.14705882352941177,0,-2.4899999999999998,-19,-1.5945941636231988,-2.7419345993759356,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,97.5,71.5,0.26666666666666666,0,-1.17,-11,1.1315786495845659,-7.136360392563458,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,107.9,97.1,0.32786885245901637,0,-0.3000000000000007,-2,-1.312499589843878,0.20689648038052402,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,103.2,114.5,0.35384615384615387,0,-0.9100000000000001,-3,-0.9999997297298027,0.8571425510205175,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,99.7,75.1,0.38961038961038963,0,-2.6000000000000005,6,-3.1749992062501984,3.4054044850258145,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,109.1,108.3,0.5238095238095238,0,-0.3899999999999997,3,-3.2499988392861288,1.8857137469389293,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,60.8,93.4,0.3235294117647059,0,-1.8900000000000001,-14,-3.7959175926698787,0.9473679224379356,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,80.2,114.6,0.19672131147540983,0,0.41000000000000014,-18,0.06818180268595393,-1.941175328720395,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,98.1,106.5,0.34375,0,0.3000000000000007,2,1.1351348283419382,-0.22222213991772596,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,79.5,98.5,0.47058823529411764,0,2.6000000000000005,-6,3.527776797839778,-8.399994400003733,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,117.7,98.1,0.4642857142857143,0,0.9100000000000001,3,1.1212117814509752,-1.0434778071835622,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,64.8,42.9,0.35294117647058826,0,0.2600000000000007,2,1.5102037734278013,1.7222217438272933,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,98.4,103.4,0.265625,0,-0.14999999999999947,-3,-3.333332098765889,2.8108100511324183,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,104.7,92.4,0.3389830508474576,0,0.14999999999999947,3,2.499999305555748,-4.5217371644621025,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,116.7,76.7,0.410958904109589,0,-0.41000000000000014,18,-0.08571426122449678,0.868420824099783,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,44.5,64.8,0.4827586206896552,0,-0.2600000000000007,-2,-2.114285110204254,-2.6956510018908686,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,104.7,82.3,0.46153846153846156,0,2.24,2,2.61904637188268,0.22580637877213589,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,69.0,123.1,0.18032786885245902,0,-0.8099999999999996,-23,0.5952379535147729,-2.8421037673138065,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,124.0,66.5,0.5862068965517241,0,0.8099999999999996,23,-0.9259255829905249,1.7419349219564768,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,87.3,103.3,0.3384615384615385,0,-2.24,-2,-1.6666661616163145,-0.21874993164064635,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,106.1,120.3,0.3793103448275862,0,-1.0,-8,-0.5249998687500328,-5.444441419754767,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,120.7,104.6,0.44776119402985076,0,1.0,8,0.6176468771626832,2.9696960697890695,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,40.1,92.6,0.2463768115942029,0,-0.3799999999999999,-3,-1.7419349219564768,2.0526310387813056,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,94.0,40.1,0.3389830508474576,0,0.3799999999999999,3,1.636363140496018,-2.99999884615429,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,79.6,91.3,0.13725490196078433,0,-0.4900000000000002,-2,-0.099999950000025,-2.4838701664934946,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,89.3,54.3,0.47692307692307695,0,1.9800000000000004,21,-1.399999066667289,3.5399992920001413,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,93.6,79.6,0.14285714285714285,0,0.4900000000000002,2,0.08333329861112558,1.9743584681132131,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,46.5,75.0,0.24285714285714285,0,-2.26,-3,-4.999998750000312,1.9666660111113297,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,77.9,44.6,0.29850746268656714,0,2.26,3,4.444443456790343,-2.6818169628104713,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,67.4,134.2,0.4027777777777778,0,-1.46,-16,-1.5384611439843219,2.7272719008266963,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,57.7,86.8,0.17543859649122806,0,-1.9800000000000004,-21,0.6176468771626832,-7.69564882797877,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,111.5,158.3,0.3448275862068966,0,-2.0,-14,-2.3589737541092934,-2.0526304986155273,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,79.5,62.7,0.2638888888888889,0,1.4799999999999995,3,1.499999583333449,2.2777771450619038,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,83.9,72.4,0.11475409836065574,0,-0.28000000000000025,-16,2.6279063656031707,-9.777772345682031,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,101.8,81.9,0.4426229508196721,0,1.2999999999999998,10,3.394735948753697,-0.3913041776938358,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,116.0,32.6,0.5263157894736842,0,3.2199999999999998,30,5.115382647929751,1.7419349219564768,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,132.5,64.9,0.41379310344827586,0,1.9399999999999995,18,2.6206887514866373,0.9310341617123581,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,85.4,98.9,0.3333333333333333,0,-1.2999999999999998,-10,-4.161288980229362,0.4499997750001125,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,71.2,131.2,0.09836065573770492,0,-1.9399999999999995,-18,-1.999999473684349,-1.1739125330815074,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,35.4,113.6,0.0,0,-3.2199999999999998,-30,-3.594593623082804,-2.9999983333342595,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,72.4,75.2,0.25396825396825395,0,-1.4799999999999995,-3,-2.076922278106816,-2.216215617239022,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,118.0,87.5,0.3835616438356164,0,0.9799999999999995,8,0.9393936547291954,2.9249992687501827,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,76.9,83.3,0.3333333333333333,0,0.28000000000000025,16,-4.708331371528596,3.9111102419755017,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,134.2,66.4,0.8333333333333334,0,1.46,16,2.142856377551294,-3.461537130178027,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,158.3,109.0,0.5666666666666667,0,2.0,14,3.285713112245317,1.2187496191407439,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,88.4,116.9,0.3448275862068966,0,-0.9799999999999995,-8,-0.8611108719136467,-5.318179400827545,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,97.7,95.3,0.391304347826087,0,-0.8499999999999996,3,0.4047618083900456,-2.3333324691361224,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,123.4,63.3,0.46153846153846156,0,1.7199999999999998,17,2.142856377551294,2.5945938933530015,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,88.4,132.7,0.27419354838709675,0,-2.37,-25,-1.843749423828305,-3.3999988666670444,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,134.6,85.9,0.65625,0,2.37,25,1.7352936072665859,3.3999988666670444,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,98.0,95.1,0.3582089552238806,0,0.8499999999999996,-3,-0.4999998529412197,1.9090903305786875,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,68.1,121.4,0.24074074074074073,0,-1.7199999999999998,-17,-2.3076914201186844,-3.42857020408207,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,122.7,110.7,1.0,0,0.8300000000000001,42,0.5555554012346107,1.1851847462278717,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,113.7,122.0,0.3333333333333333,0,-0.8300000000000001,-42,-0.624999804687561,-1.032257731529764,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,76.7,113.9,0.3333333333333333,0,-1.7299999999999995,-2,1.1538458579882414,-3.185184005487405,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,90.5,85.4,0.391304347826087,0,-0.6299999999999999,-1,-3.3939383654732223,2.08333275462979,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,113.9,75.1,0.43636363636363634,0,1.7299999999999995,2,-2.1428561224494653,2.529411020761464,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,86.2,86.4,0.4117647058823529,0,0.6299999999999999,1,2.9473676454295665,-2.4999991666669446,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,90.3,85.7,0.36231884057971014,0,1.96,-4,4.899998775000306,-1.7931028299645415,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,68.8,74.2,0.273972602739726,0,-1.0999999999999996,3,-1.3095234977325005,1.1612899479709846,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,48.0,87.0,0.0759493670886076,0,-0.14000000000000012,-22,-0.3055554706790359,2.4883715143322056,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,88.3,50.5,0.42424242424242425,0,0.8499999999999996,15,2.030302415059874,0.06060604224059325,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,121.1,79.6,0.5964912280701754,0,2.2199999999999998,20,1.9199992320003072,2.031249365234573,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,92.0,63.3,0.4189189189189189,0,1.2999999999999998,4,1.5999996444445233,0.8275859215220961,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,81.1,121.1,0.23333333333333334,0,-2.2199999999999998,-20,-1.2307689151874575,-3.0952366213158946,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,99.4,91.1,0.44594594594594594,0,-0.9100000000000001,20,0.9743587245234039,0.914285453061299,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,91.0,56.3,0.36363636363636365,0,0.6600000000000001,17,0.27272719008266966,0.9090906336088989,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,54.6,84.7,0.20634920634920634,0,-0.8499999999999996,-15,-1.9142851673470949,-0.07142854591837645,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,49.0,114.1,0.11538461538461539,0,-2.6599999999999997,-24,-7.6428544132662815,0.08333329861112558,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,65.2,91.6,0.36486486486486486,0,-1.2999999999999998,-4,-1.4399997120000576,-0.9999995833335069,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,74.9,66.5,0.27419354838709675,0,1.0999999999999996,-3,1.279069469983844,-1.894735844875871,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,63.0,62.8,0.04225352112676056,0,-0.56,3,-1.3055551929013351,2.1714279510205854,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,88.5,44.7,0.5384615384615384,0,0.14000000000000012,22,0.4230767603550922,-4.115383032544988,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,117.9,47.3,0.45454545454545453,0,2.6599999999999997,24,5.944442793210334,-0.06666664444445185,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,92.1,97.8,0.25,0,0.9100000000000001,-20,-1.3571423724491527,-1.3333327777780093,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,66.0,58.6,0.0,0,0.56,-3,1.4687495410157683,-3.6190458956924307,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,103.1,92.2,0.4246575342465753,0,-0.7000000000000002,-6,-0.6829266627008139,-0.3437498925781585,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,92.8,101.9,0.5211267605633803,0,0.7000000000000002,6,0.6511626392645025,0.39285700255107053,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,63.1,90.0,0.1044776119402985,0,-0.6600000000000001,-17,-0.21428566326531825,-1.199999520000192,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,92.0,122.1,0.2909090909090909,0,-4.05,-12,-3.2258054110305125,-4.291664878472967,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,122.1,90.0,0.5283018867924528,0,4.05,12,3.7037023319620994,3.9615369378704086,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,86.0,89.4,0.43283582089552236,0,-1.96,4,-6.758618359097118,1.3684206925208702,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,115.2,71.8,0.38181818181818183,0,1.5099999999999998,3,1.4285709183675293,-0.03703702331962099,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,72.7,112.5,0.2727272727272727,0,-1.5099999999999998,-3,-1.1111108024692213,0.033333322222225924,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,101.6,116.3,0.4722222222222222,0,1.29,3,0.7692305719921609,2.5757567952252134,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,118.1,100.3,0.45588235294117646,0,-1.29,-3,-0.7692305719921609,-2.9310334720574236,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,70.1,54.4,0.203125,0,-0.8400000000000003,5,-3.4444431687247525,0.7567565522279588,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,52.9,67.3,0.2608695652173913,0,-1.46,-3,-1.4516124349637307,0.13157891274239136,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
