Rk,Team,Date,Season,Pts,PtsO,Rate,TO,Y/P,DY/P,ToP,Rate,Day,G#,Week,Away,Opp,Result,Pts,PtsO,PtDif,PC,Cmp,Att,Inc,Cmp%,Yds,TD,Int,TD%,Int%,Opp_Rate,Sk,Yds,Sk%,Y/A,NY/A,AY/A,ANY/A,Y/C,Tot,Ply,Y/P,DPly,DY/P,TO,ToP,Time,Cmp,Att,Cmp%,Yds,TD,Sk,Yds,Int,Rate,Rush,Pass,Tot,TO
303,PHI,2024-09-16,2024,21,22,88.6,-1,5.37,6.64,35:39,116.0,Mon,2,2,,ATL,L 21-22,21,22,-1,43,23,30,7,76.7,179,1,1,3.3,3.3,88.6,1,4,3.23,6.0,5.77,5.13,4.97,7.8,365,68,5.37,58,6.64,1,35:39,2:57,20,29,69.0,233,2,1,8,0,116.0,34,-54,-20,-1
304,ATL,2024-09-16,2024,22,21,117.2,1,6.64,5.37,24:21,88.1,Mon,2,2,@,PHI,W 22-21,22,21,1,43,20,29,9,69.0,233,2,0,6.9,0.0,117.2,1,8,3.33,8.0,7.77,9.41,9.10,11.7,385,58,6.64,68,5.37,0,24:21,2:57,23,30,76.7,179,1,1,4,1,88.1,-34,54,20,1
305,CAR,2024-09-15,2024,3,26,57.2,1,3.46,5.37,23:42,100.0,Sun,2,2,,LAC,L 3-26,3,26,-23,29,18,26,8,69.2,69,0,1,0.0,3.8,57.2,2,15,7.14,2.7,2.46,0.92,0.86,3.8,159,46,3.46,65,5.37,1,23:42,2:43,14,20,70.0,130,2,1,0,1,100.0,-129,-61,-190,1
306,CHI,2024-09-15,2024,13,19,51.0,-1,3.11,5.08,31:13,91.8,Sun,2,2,@,HOU,L 13-19,13,19,-6,32,23,37,14,62.2,134,0,2,0.0,5.4,51.0,7,40,15.91,3.6,3.05,1.19,1.00,5.8,205,66,3.11,61,5.08,2,31:13,3:24,23,36,63.9,235,1,3,25,0,91.8,-4,-101,-105,-1
307,CIN,2024-09-15,2024,25,26,103.7,2,5.25,4.85,31:29,78.2,Sun,2,2,@,KAN,L 25-26,25,26,-1,51,23,36,13,63.9,246,2,0,5.6,0.0,103.7,3,12,7.69,6.8,6.31,7.94,7.33,10.7,320,61,5.25,59,4.85,1,31:29,3:01,18,25,72.0,137,2,2,14,2,78.2,-75,109,34,2
308,CLE,2024-09-15,2024,18,13,78.8,0,4.57,5.87,34:23,68.2,Sun,2,2,@,JAX,W 18-13,18,13,5,31,22,34,12,64.7,172,0,0,0.0,0.0,78.8,2,14,5.56,5.1,4.78,5.06,4.78,7.8,297,65,4.57,55,5.87,0,34:23,3:13,14,30,46.7,196,0,4,24,0,68.2,-2,-24,-26,0
309,IND,2024-09-15,2024,10,16,41.8,-2,6.38,5.72,19:49,126.8,Sun,2,2,@,GNB,L 10-16,10,16,-6,26,17,34,17,50.0,198,1,3,2.9,8.8,41.8,1,6,2.86,5.8,5.66,2.44,2.37,11.6,338,53,6.38,67,5.72,3,19:49,2:49,12,14,85.7,122,1,0,0,0,126.8,-121,76,-45,-2
310,ARI,2024-09-15,2024,41,10,158.3,0,7.89,4.71,36:54,90.4,Sun,2,2,,LAR,W 41-10,41,10,31,51,17,21,4,81.0,258,3,0,14.3,0.0,158.3,1,8,4.55,12.3,11.73,15.14,14.45,15.2,489,62,7.89,52,4.71,1,36:54,2:39,19,27,70.4,192,0,5,24,0,90.4,178,66,244,0
311,DAL,2024-09-15,2024,19,44,75.4,-1,5.35,7.71,29:29,125.0,Sun,2,2,,NOR,L 19-44,19,44,-25,63,28,42,14,66.7,285,1,2,2.4,4.8,75.4,3,14,6.67,6.8,6.33,5.12,4.78,10.2,353,66,5.35,56,7.71,2,29:29,2:54,11,16,68.8,242,2,1,1,1,125.0,-122,43,-79,-1
312,DEN,2024-09-15,2024,6,13,55.2,-2,5.27,4.33,27:41,95.8,Sun,2,2,,PIT,L 6-13,6,13,-7,19,20,35,15,57.1,231,0,2,0.0,5.7,55.2,2,15,5.41,6.6,6.24,4.03,3.81,11.6,295,56,5.27,58,4.33,2,27:41,2:57,13,20,65.0,110,1,2,7,0,95.8,-77,121,44,-2
313,DET,2024-09-15,2024,16,20,63.4,-1,5.58,4.60,33:53,82.3,Sun,2,2,,TAM,L 16-20,16,20,-4,36,35,56,21,62.5,324,0,2,0.0,3.6,63.4,0,0,0.00,5.8,5.79,4.18,4.18,9.3,463,83,5.58,47,4.60,2,33:53,3:01,12,19,63.2,146,1,5,39,1,82.3,69,178,247,-1
314,GNB,2024-09-15,2024,16,10,126.8,2,5.72,6.38,40:11,41.1,Sun,2,2,,IND,W 16-10,16,10,6,26,12,14,2,85.7,122,1,0,7.1,0.0,126.8,0,0,0.00,8.7,8.71,10.14,10.14,10.2,383,67,5.72,53,6.38,1,40:11,2:49,17,34,50.0,198,1,1,6,3,41.1,121,-76,45,2
315,HOU,2024-09-15,2024,19,13,94.7,1,5.08,3.11,28:47,46.5,Sun,2,2,,CHI,W 19-13,19,13,6,32,23,36,13,63.9,235,1,0,2.8,0.0,94.7,3,25,7.69,6.5,6.03,7.08,6.54,10.2,310,61,5.08,66,3.11,1,28:47,3:24,23,37,62.2,134,0,7,40,2,46.5,4,101,105,1
316,JAX,2024-09-15,2024,13,18,71.5,0,5.87,4.57,25:37,77.1,Sun,2,2,,CLE,L 13-18,13,18,-5,31,14,30,16,46.7,196,0,0,0.0,0.0,71.5,4,24,11.76,6.5,5.76,6.53,5.76,14.0,323,55,5.87,65,4.57,0,25:37,3:13,22,34,64.7,172,0,2,14,0,77.1,2,24,26,0
317,KAN,2024-09-15,2024,26,25,80.6,-2,4.85,5.25,28:31,102.3,Sun,2,2,,CIN,W 26-25,26,25,1,51,18,25,7,72.0,137,2,2,8.0,8.0,80.6,2,14,7.41,5.5,5.07,3.48,3.22,7.6,286,59,4.85,61,5.25,3,28:31,3:01,23,36,63.9,246,2,3,12,0,102.3,75,-109,-34,-2
318,MIN,2024-09-15,2024,23,17,109.1,0,7.46,5.91,25:12,98.4,Sun,2,2,,SFO,W 23-17,23,17,6,40,17,26,9,65.4,257,2,1,7.7,3.8,109.1,4,11,13.33,9.9,8.57,9.69,8.40,15.1,403,54,7.46,67,5.91,2,25:12,2:58,28,36,77.8,294,1,6,25,1,98.4,44,-37,7,0
319,NOR,2024-09-15,2024,44,19,125.0,1,7.71,5.35,30:31,74.0,Sun,2,2,@,DAL,W 44-19,44,19,25,63,11,16,5,68.8,242,2,1,12.5,6.3,125.0,1,1,5.88,15.1,14.24,14.81,13.94,22.0,432,56,7.71,66,5.35,1,30:31,2:54,28,42,66.7,285,1,3,14,2,74.0,122,-43,79,1
320,NWE,2024-09-15,2024,20,23,83.7,0,4.70,5.42,35:42,101.7,Sun,2,2,,SEA,L 20-23 (OT),20,23,-3,43,15,27,12,55.6,125,1,0,3.7,0.0,83.7,3,24,10.00,4.6,4.17,5.37,4.83,8.3,310,66,4.70,66,5.42,0,35:42,3:12,33,44,75.0,312,1,3,15,0,101.7,139,-187,-48,0
321,NYG,2024-09-15,2024,18,21,100.0,-1,5.96,6.16,22:28,96.8,Sun,2,2,@,WAS,L 18-21,18,21,-3,39,16,28,12,57.1,175,2,0,7.1,0.0,100.0,1,3,3.45,6.3,6.03,7.68,7.41,10.9,304,51,5.96,69,6.16,1,22:28,3:07,23,29,79.3,210,0,5,16,0,96.8,-86,-35,-121,-1
322,NYJ,2024-09-15,2024,24,17,98.7,2,4.73,5.00,30:03,81.0,Sun,2,2,@,TEN,W 24-17,24,17,7,41,18,30,12,60.0,164,2,0,6.7,0.0,98.7,2,12,6.25,5.5,5.13,6.80,6.38,9.1,265,56,4.73,60,5.00,0,30:03,3:02,19,28,67.9,170,1,4,22,1,81.0,-29,-6,-35,2
323,TEN,2024-09-15,2024,17,24,84.2,-2,5.00,4.73,29:57,97.1,Sun,2,2,,NYJ,L 17-24,17,24,-7,41,19,28,9,67.9,170,1,1,3.6,3.6,84.2,4,22,12.50,6.1,5.31,5.18,4.53,8.9,300,60,5.00,56,4.73,2,29:57,3:02,18,30,60.0,164,2,2,12,0,97.1,29,6,35,-2
324,PIT,2024-09-15,2024,13,6,97.3,2,4.33,5.27,32:19,53.4,Sun,2,2,@,DEN,W 13-6,13,6,7,19,13,20,7,65.0,110,1,0,5.0,0.0,97.3,2,7,9.09,5.5,5.00,6.50,5.91,8.5,251,58,4.33,56,5.27,0,32:19,2:57,20,35,57.1,231,0,2,15,2,53.4,77,-121,-44,2
325,LVR,2024-09-15,2024,26,23,94.7,0,4.33,6.08,30:43,79.5,Sun,2,2,@,BAL,W 26-23,26,23,3,49,30,38,8,78.9,233,1,1,2.6,2.6,94.7,5,43,11.63,6.1,5.42,5.47,4.84,7.8,260,60,4.33,63,6.08,1,30:43,3:22,21,34,61.8,232,1,2,15,1,79.5,-124,1,-123,0
326,LAR,2024-09-15,2024,10,41,94.1,0,4.71,7.89,23:06,157.4,Sun,2,2,@,ARI,L 10-41,10,41,-31,51,19,27,8,70.4,192,0,0,0.0,0.0,94.1,5,24,15.63,7.1,6.00,7.11,6.00,10.1,245,52,4.71,62,7.89,1,23:06,2:39,17,21,81.0,258,3,1,8,0,157.4,-178,-66,-244,0
327,BAL,2024-09-15,2024,23,26,81.4,0,6.08,4.33,29:17,90.0,Sun,2,2,,LVR,L 23-26,23,26,-3,49,21,34,13,61.8,232,1,1,2.9,2.9,81.4,2,15,5.56,6.8,6.44,6.09,5.75,11.0,383,63,6.08,60,4.33,1,29:17,3:22,30,38,78.9,233,1,5,43,1,90.0,124,-1,123,0
328,LAC,2024-09-15,2024,26,3,100.0,-1,5.37,3.46,36:18,56.3,Sun,2,2,@,CAR,W 26-3,26,3,23,29,14,20,6,70.0,130,2,1,10.0,5.0,100.0,1,0,4.76,6.5,6.19,6.25,5.95,9.3,349,65,5.37,46,3.46,2,36:18,2:43,18,26,69.2,69,0,2,15,1,56.3,129,61,190,-1
329,SEA,2024-09-15,2024,23,20,103.1,0,5.42,4.70,29:41,80.0,Sun,2,2,@,NWE,W 23-20 (OT),23,20,3,43,33,44,11,75.0,312,1,0,2.3,0.0,103.1,3,15,6.38,7.1,6.64,7.55,7.06,9.5,358,66,5.42,66,4.70,0,29:41,3:12,15,27,55.6,125,1,3,24,0,80.0,-139,187,48,0
330,SFO,2024-09-15,2024,17,23,101.3,0,5.91,7.46,34:48,107.4,Sun,2,2,@,MIN,L 17-23,17,23,-6,40,28,36,8,77.8,294,1,1,2.8,2.8,101.3,6,25,14.29,8.2,7.00,7.47,6.40,10.5,396,67,5.91,54,7.46,2,34:48,2:58,17,26,65.4,257,2,4,11,1,107.4,-44,37,-7,0
331,TAM,2024-09-15,2024,20,16,90.9,1,4.60,5.58,26:07,63.4,Sun,2,2,@,DET,W 20-16,20,16,4,36,12,19,7,63.2,146,1,1,5.3,5.3,90.9,5,39,20.83,7.7,6.08,6.37,5.04,12.2,216,47,4.60,83,5.58,1,26:07,3:01,35,56,62.5,324,0,0,0,2,63.4,-69,-178,-247,1
332,WAS,2024-09-15,2024,21,18,99.1,1,6.16,5.96,37:32,99.6,Sun,2,2,,NYG,W 21-18,21,18,3,39,23,29,6,79.3,210,0,0,0.0,0.0,99.1,5,16,14.71,7.2,6.18,7.24,6.18,9.1,425,69,6.16,51,5.96,0,37:32,3:07,16,28,57.1,175,2,1,3,0,99.6,86,35,121,1
333,MIA,2024-09-12,2024,10,31,56.0,-3,4.68,5.49,36:19,107.1,Thu,2,2,,BUF,L 10-31,10,31,-21,41,25,39,14,64.1,212,1,3,2.6,7.7,56.0,2,13,4.88,5.4,5.17,2.49,2.37,8.5,351,75,4.68,45,5.49,3,36:19,2:55,13,19,68.4,139,1,0,0,0,107.1,31,73,104,-3
334,BUF,2024-09-12,2024,31,10,107.1,3,5.49,4.68,23:41,54.6,Thu,2,2,@,MIA,W 31-10,31,10,21,41,13,19,6,68.4,139,1,0,5.3,0.0,107.1,0,0,0.00,7.3,7.32,8.37,8.37,10.7,247,45,5.49,75,4.68,0,23:41,2:55,25,39,64.1,212,1,2,13,3,54.6,-31,-73,-104,3
335,NYJ,2024-09-09,2024,19,32,94.5,-2,5.43,5.73,21:20,88.4,Mon,1,1,@,SFO,L 19-32,19,32,-13,51,19,29,10,65.5,198,2,1,6.9,3.4,94.5,1,5,3.33,6.8,6.60,6.66,6.43,10.4,266,49,5.43,70,5.73,2,21:20,2:51,19,29,65.5,221,0,3,10,0,88.4,-112,-23,-135,-2
336,SFO,2024-09-09,2024,32,19,89.9,2,5.73,5.43,38:40,93.8,Mon,1,1,,NYJ,W 32-19,32,19,13,51,19,29,10,65.5,221,0,0,0.0,0.0,89.9,3,10,9.38,7.6,6.91,7.62,6.91,11.6,401,70,5.73,49,5.43,0,38:40,2:51,19,29,65.5,198,2,1,5,1,93.8,112,23,135,2
337,ARI,2024-09-08,2024,28,34,91.1,0,4.50,6.07,29:30,135.9,Sun,1,1,@,BUF,L 28-34,28,34,-6,62,21,31,10,67.7,146,1,0,3.2,0.0,91.1,4,16,11.43,4.7,4.17,5.35,4.74,7.0,270,60,4.50,58,6.07,1,29:30,2:59,18,23,78.3,222,2,2,10,0,135.9,-6,-76,-82,0
338,DAL,2024-09-08,2024,33,17,85.3,2,4.42,3.29,29:06,48.1,Sun,1,1,@,CLE,W 33-17,33,17,16,50,19,32,13,59.4,163,1,0,3.1,0.0,85.3,3,16,8.57,5.1,4.66,5.72,5.23,8.6,265,60,4.42,70,3.29,0,29:06,3:19,24,45,53.3,137,1,6,32,2,48.1,9,26,35,2
339,DEN,2024-09-08,2024,20,26,47.5,-1,3.35,5.07,31:14,85.1,Sun,1,1,@,SEA,L 20-26,20,26,-6,46,26,42,16,61.9,132,0,2,0.0,4.8,47.5,2,6,4.55,3.1,3.00,1.00,0.95,5.1,231,69,3.35,60,5.07,3,31:14,3:15,18,25,72.0,158,1,2,13,1,85.1,-47,-26,-73,-1
340,DET,2024-09-08,2024,26,20,85.0,0,5.95,5.23,29:45,84.1,Sun,1,1,,LAR,W 26-20 (OT),26,20,6,46,18,28,10,64.3,200,1,1,3.6,3.6,85.0,2,17,6.67,7.1,6.67,6.25,5.83,11.1,363,61,5.95,74,5.23,1,29:45,3:14,34,49,69.4,304,1,2,13,1,84.1,80,-104,-24,0
341,HOU,2024-09-08,2024,29,27,115.9,1,5.49,7.05,40:00,98.4,Sun,1,1,@,IND,W 29-27,29,27,2,56,24,32,8,75.0,204,2,0,6.3,0.0,115.9,4,30,11.11,6.4,5.67,7.63,6.78,8.5,417,76,5.49,43,7.05,0,40:00,3:02,9,19,47.4,199,2,2,13,1,98.4,109,5,114,1
342,JAX,2024-09-08,2024,17,20,97.7,-1,5.34,6.15,26:50,98.8,Sun,1,1,@,MIA,L 17-20,17,20,-3,37,12,21,9,57.1,139,1,0,4.8,0.0,97.7,3,23,12.50,6.6,5.79,7.57,6.63,11.6,267,50,5.34,65,6.15,1,26:50,3:03,23,37,62.2,319,1,3,19,0,98.8,47,-180,-133,-1
343,MIA,2024-09-08,2024,20,17,101.0,1,6.15,5.34,33:10,93.2,Sun,1,1,,JAX,W 20-17,20,17,3,37,23,37,14,62.2,319,1,0,2.7,0.0,101.0,3,19,7.50,8.6,7.98,9.16,8.48,13.9,400,65,6.15,50,5.34,0,33:10,3:03,12,21,57.1,139,1,3,23,0,93.2,-47,180,133,1
344,MIN,2024-09-08,2024,28,6,113.2,0,6.12,3.53,27:34,42.4,Sun,1,1,@,NYG,W 28-6,28,6,22,34,19,24,5,79.2,201,2,1,8.3,4.2,113.2,1,7,4.00,8.4,8.04,8.17,7.84,10.6,312,51,6.12,68,3.53,2,27:34,2:52,22,42,52.4,166,0,5,20,2,42.4,37,35,72,0
345,NOR,2024-09-08,2024,47,10,141.0,2,6.11,3.51,36:39,28.3,Sun,1,1,,CAR,W 47-10,47,10,37,57,19,24,5,79.2,199,3,0,12.5,0.0,141.0,1,1,4.00,8.3,7.96,10.79,10.36,10.5,379,62,6.11,55,3.51,1,36:39,3:10,13,31,41.9,135,0,4,26,2,28.3,122,64,186,2
346,NWE,2024-09-08,2024,16,10,75.2,2,4.53,4.67,34:03,84.6,Sun,1,1,@,CIN,W 16-10,16,10,6,26,15,24,9,62.5,120,0,0,0.0,0.0,75.2,1,1,4.00,5.0,4.80,5.00,4.80,8.0,290,64,4.53,48,4.67,0,34:03,2:49,21,29,72.4,154,0,3,10,0,84.6,100,-34,66,2
347,NYG,2024-09-08,2024,6,28,44.3,0,3.53,6.12,32:26,112.0,Sun,1,1,,MIN,L 6-28,6,28,-22,34,22,42,20,52.4,166,0,2,0.0,4.8,44.3,5,20,10.64,4.0,3.53,1.81,1.62,7.5,240,68,3.53,51,6.12,2,32:26,2:52,19,24,79.2,201,2,1,7,1,112.0,-37,-35,-72,0
348,TEN,2024-09-08,2024,17,24,52.5,-2,4.00,2.79,34:54,54.8,Sun,1,1,@,CHI,L 17-24,17,24,-7,41,19,32,13,59.4,104,1,2,3.1,6.3,52.5,3,23,8.57,3.3,2.97,1.06,0.97,5.5,244,61,4.00,53,2.79,3,34:54,3:00,14,29,48.3,64,0,2,29,0,54.8,56,40,96,-2
349,PIT,2024-09-08,2024,18,10,91.9,3,4.09,4.52,35:36,56.1,Sun,1,1,@,ATL,W 18-10,18,10,8,28,17,23,6,73.9,133,0,0,0.0,0.0,91.9,2,23,8.00,5.8,5.32,5.78,5.32,7.8,270,66,4.09,50,4.52,0,35:36,2:56,16,26,61.5,137,1,2,18,2,56.1,48,-4,44,3
350,LVR,2024-09-08,2024,10,22,95.1,-3,5.02,5.85,31:44,91.8,Sun,1,1,@,LAC,L 10-22,10,22,-12,32,25,33,8,75.8,225,1,1,3.0,3.0,95.1,4,32,10.81,6.8,6.08,6.06,5.41,9.0,296,59,5.02,54,5.85,3,31:44,2:50,17,26,65.4,140,1,1,4,0,91.8,-105,85,-20,-3
351,LAR,2024-09-08,2024,20,26,85.2,0,5.23,5.95,34:56,82.4,Sun,1,1,@,DET,L 20-26 (OT),20,26,-6,46,34,49,15,69.4,304,1,1,2.0,2.0,85.2,2,13,3.92,6.2,5.96,5.69,5.47,8.9,387,74,5.23,61,5.95,1,34:56,3:14,18,28,64.3,200,1,2,17,1,82.4,-80,104,24,0
352,LAC,2024-09-08,2024,22,10,92.5,3,5.85,5.02,28:16,91.1,Sun,1,1,,LVR,W 22-10,22,10,12,32,17,26,9,65.4,140,1,0,3.8,0.0,92.5,1,4,3.70,5.4,5.19,6.15,5.93,8.2,316,54,5.85,59,5.02,0,28:16,2:50,25,33,75.8,225,1,4,32,1,91.1,105,-85,20,3
353,SEA,2024-09-08,2024,26,20,87.2,1,5.07,3.35,28:46,46.9,Sun,1,1,,DEN,W 26-20,26,20,6,46,18,25,7,72.0,158,1,1,4.0,4.0,87.2,2,13,7.41,6.3,5.85,5.32,4.93,8.8,304,60,5.07,69,3.35,2,28:46,3:15,26,42,61.9,132,0,2,6,2,46.9,47,26,73,1
354,TAM,2024-09-08,2024,37,20,146.4,0,6.43,5.34,33:41,89.1,Sun,1,1,,WAS,W 37-20,37,20,17,57,24,30,6,80.0,280,4,0,13.3,0.0,146.4,1,9,3.23,9.3,9.03,12.00,11.61,11.7,392,61,6.43,56,5.34,0,33:41,3:02,17,24,70.8,161,0,2,23,0,89.1,-26,119,93,0
355,WAS,2024-09-08,2024,20,37,93.1,0,5.34,6.43,26:19,145.1,Sun,1,1,@,TAM,L 20-37,20,37,-17,57,17,24,7,70.8,161,0,0,0.0,0.0,93.1,2,23,7.69,6.7,6.19,6.71,6.19,9.5,299,56,5.34,61,6.43,0,26:19,3:02,24,30,80.0,280,4,1,9,0,145.1,26,-119,-93,0
356,ATL,2024-09-08,2024,10,18,59.0,-3,4.52,4.09,24:24,87.8,Sun,1,1,,PIT,L 10-18,10,18,-8,28,16,26,10,61.5,137,1,2,3.8,7.7,59.0,2,18,7.14,5.3,4.89,2.58,2.39,8.6,226,50,4.52,66,4.09,3,24:24,2:56,17,23,73.9,133,0,2,23,0,87.8,-48,4,-44,-3
357,BUF,2024-09-08,2024,34,28,137.7,0,6.07,4.50,30:30,88.9,Sun,1,1,,ARI,W 34-28,34,28,6,62,18,23,5,78.3,222,2,0,8.7,0.0,137.7,2,10,8.00,9.7,8.88,11.39,10.48,12.3,352,58,6.07,60,4.50,1,30:30,2:59,21,31,67.7,146,1,4,16,0,88.9,6,76,82,0
358,CAR,2024-09-08,2024,10,47,31.8,-2,3.51,6.11,23:21,140.8,Sun,1,1,@,NOR,L 10-47,10,47,-37,57,13,31,18,41.9,135,0,2,0.0,6.5,31.8,4,26,11.43,4.4,3.86,1.45,1.29,10.4,193,55,3.51,62,6.11,3,23:21,3:10,19,24,79.2,199,3,1,1,0,140.8,-122,-64,-186,-2
359,CHI,2024-09-08,2024,24,17,55.7,2,2.79,4.00,25:06,49.5,Sun,1,1,,TEN,W 24-17,24,17,7,41,14,29,15,48.3,64,0,0,0.0,0.0,55.7,2,29,6.45,2.2,2.06,2.21,2.06,4.6,148,53,2.79,61,4.00,1,25:06,3:00,19,32,59.4,104,1,3,23,2,49.5,-56,-40,-96,2
360,CIN,2024-09-08,2024,10,16,86.0,-2,4.67,4.53,25:57,75.0,Sun,1,1,,NWE,L 10-16,10,16,-6,26,21,29,8,72.4,154,0,0,0.0,0.0,86.0,3,10,9.38,5.3,4.81,5.31,4.81,7.3,224,48,4.67,64,4.53,2,25:57,2:49,15,24,62.5,120,0,1,1,0,75.0,-100,34,-66,-2
361,CLE,2024-09-08,2024,17,33,51.1,-2,3.29,4.42,30:54,83.2,Sun,1,1,,DAL,L 17-33,17,33,-16,50,24,45,21,53.3,137,1,2,2.2,4.4,51.1,6,32,11.76,3.0,2.69,1.49,1.31,5.7,230,70,3.29,60,4.42,2,30:54,3:19,19,32,59.4,163,1,3,16,0,83.2,-9,-26,-35,-2
362,IND,2024-09-08,2024,27,29,101.2,-1,7.05,5.49,20:00,112.0,Sun,1,1,,HOU,L 27-29,27,29,-2,56,9,19,10,47.4,199,2,1,10.5,5.3,101.2,2,13,9.52,10.5,9.48,10.21,9.24,22.1,303,43,7.05,76,5.49,1,20:00,3:02,24,32,75.0,204,2,4,30,0,112.0,-109,-5,-114,-1
363,GNB,2024-09-06,2024,29,34,80.7,2,7.14,5.54,27:13,78.8,Fri,1,1,@,PHI,L 29-34,29,34,-5,63,17,35,18,48.6,251,2,1,5.7,2.9,80.7,2,9,5.41,7.2,6.78,7.03,6.65,14.8,414,58,7.14,74,5.54,1,27:13,3:29,20,34,58.8,266,2,2,12,2,78.8,19,-15,4,2
364,PHI,2024-09-06,2024,34,29,80.3,-2,5.54,7.14,32:47,79.6,Fri,1,1,,GNB,W 34-29,34,29,5,63,20,34,14,58.8,266,2,2,5.9,5.9,80.3,2,12,5.56,7.8,7.39,6.35,6.00,13.3,410,74,5.54,58,7.14,3,32:47,3:29,17,35,48.6,251,2,2,9,1,79.6,-19,15,-4,-2
365,KAN,2024-09-05,2024,27,20,101.9,0,7.06,6.11,26:17,90.2,Thu,1,1,,BAL,W 27-20,27,20,7,47,20,28,8,71.4,281,1,1,3.6,3.6,101.9,2,10,6.67,10.0,9.37,9.14,8.53,14.1,353,50,7.06,74,6.11,1,26:17,3:10,26,41,63.4,267,1,1,6,0,90.2,-113,14,-99,0
366,BAL,2024-09-05,2024,20,27,90.8,0,6.11,7.06,33:43,100.4,Thu,1,1,@,KAN,L 20-27,20,27,-7,47,26,41,15,63.4,267,1,0,2.4,0.0,90.8,1,6,2.38,6.5,6.36,7.00,6.83,10.3,452,74,6.11,50,7.06,1,33:43,3:10,20,28,71.4,281,1,2,10,1,100.4,113,-14,99,0
367,ATL,2024-01-07,2023,17,48,97.4,-3,6.48,6.06,26:10,142.9,Sun,17,18,@,NOR,L 17-48,17,48,-31,65,25,34,9,73.5,311,2,2,5.9,5.9,97.4,1,7,2.86,9.1,8.89,7.68,7.46,12.4,389,60,6.48,66,6.06,3,26:10,3:02,22,28,78.6,246,4,3,18,0,142.9,-76,65,-11,-3
368,BUF,2024-01-07,2023,21,14,101.6,-1,6.14,5.73,38:07,61.8,Sun,17,18,@,MIA,W 21-14,21,14,7,35,30,38,8,78.9,345,2,2,5.3,5.3,101.6,3,14,7.32,9.1,8.41,7.76,7.20,11.5,473,77,6.14,48,5.73,3,38:07,3:00,17,27,63.0,167,1,1,6,2,61.8,20,178,198,-1
369,CAR,2024-01-07,2023,0,9,74.8,-2,3.98,3.56,28:36,69.1,Sun,17,18,,TAM,L 0-9,0,9,-9,9,11,18,7,61.1,68,0,0,0.0,0.0,74.8,3,26,14.29,3.8,3.24,3.78,3.24,6.2,199,50,3.98,64,3.56,2,28:36,2:35,20,32,62.5,115,0,3,22,0,69.1,18,-47,-29,-2
370,CHI,2024-01-07,2023,9,17,97.9,1,4.17,7.20,28:36,127.6,Sun,17,18,@,GNB,L 9-17,9,17,-8,26,11,16,5,68.8,117,0,0,0.0,0.0,97.9,5,31,23.81,7.3,5.57,7.31,5.57,10.6,192,46,4.17,60,7.20,0,28:36,2:35,27,32,84.4,308,2,1,8,0,127.6,-49,-191,-240,1
371,CIN,2024-01-07,2023,31,14,111.6,1,5.38,4.60,35:46,59.8,Sun,17,18,,CLE,W 31-14,31,14,17,45,21,28,7,75.0,145,3,1,10.7,3.6,111.6,3,31,9.68,5.2,4.68,5.71,5.16,6.9,328,61,5.38,53,4.60,1,35:46,2:55,13,26,50.0,140,2,3,26,2,59.8,79,5,84,1
372,CLE,2024-01-07,2023,14,31,63.9,-1,4.60,5.38,24:14,107.0,Sun,17,18,@,CIN,L 14-31,14,31,-17,45,13,26,13,50.0,140,2,2,7.7,7.7,63.9,3,26,10.34,5.4,4.83,3.46,3.10,10.8,244,53,4.60,61,5.38,2,24:14,2:55,21,28,75.0,145,3,3,31,1,107.0,-79,-5,-84,-1
373,ARI,2024-01-07,2023,20,21,110.7,0,6.75,6.17,36:03,101.6,Sun,17,18,,SEA,L 20-21,20,21,-1,41,22,30,8,73.3,260,1,0,3.3,0.0,110.7,1,2,3.23,8.7,8.39,9.33,9.03,11.8,466,69,6.75,53,6.17,0,36:03,2:59,16,28,57.1,189,2,0,0,0,101.6,68,71,139,0
374,DAL,2024-01-07,2023,38,10,121.8,2,6.38,3.67,33:55,63.1,Sun,17,18,@,WAS,W 38-10,38,10,28,48,34,40,6,85.0,309,4,1,10.0,2.5,121.8,0,0,0.00,7.7,7.73,8.60,8.60,9.1,440,69,6.38,49,3.67,1,33:55,2:44,20,28,71.4,130,1,4,27,2,63.1,81,179,260,2
375,DEN,2024-01-07,2023,14,27,82.0,-1,4.85,5.44,29:24,104.9,Sun,17,18,@,LVR,L 14-27,14,27,-13,41,20,34,14,58.8,238,1,1,2.9,2.9,82.0,5,34,12.82,7.0,6.10,6.26,5.46,11.9,286,59,4.85,66,5.44,1,29:24,2:56,20,32,62.5,230,2,3,14,0,104.9,-81,8,-73,-1
376,DET,2024-01-07,2023,30,20,124.5,2,6.80,6.40,25:01,89.1,Sun,17,18,,MIN,W 30-20,30,20,10,50,23,32,9,71.9,311,2,0,6.3,0.0,124.5,1,9,3.03,9.7,9.42,10.97,10.64,13.5,381,56,6.80,70,6.40,0,25:01,3:05,30,44,68.2,359,2,4,37,2,89.1,-19,-48,-67,2
377,GNB,2024-01-07,2023,17,9,128.6,-1,7.20,4.17,31:24,89.8,Sun,17,18,,CHI,W 17-9,17,9,8,26,27,32,5,84.4,308,2,0,6.3,0.0,128.6,1,8,3.03,9.6,9.33,10.88,10.55,11.4,432,60,7.20,46,4.17,1,31:24,2:35,11,16,68.8,117,0,5,31,0,89.8,49,191,240,-1
